Subject,Verb,Object,Label,MSRLM Score,VisKE Score
bird,flapping,wing,1,-10.6150,1.1823
bird,flitting,bough,1,-16.9950,0.9749
bird,flitting,branch,1,-14.9160,1.1168
bird,flitting,fir,1,-15.9000,0.7258
bird,flitting,sky,1,-14.8670,0.8221
bird,flitting,tree,1,-14.5990,0.0000
bird,floating,alcohol,-1,-14.5400,0.4924
bird,flowing,fountain,-1,-13.7450,0.8270
bird,fluttering,apartment,-1,-14.5420,0.0000
bird,fluttering,ground,-1,-14.3220,0.6893
bird,fluttering,head,-1,-13.4730,0.9862
bird,fluttering,heath,-1,-15.3830,0.4431
bird,fluttering,jaw,-1,-15.4890,0.8213
bird,fluttering,nest,-1,-15.3490,1.0507
bird,fluttering,tree,-1,-13.2870,0.7995
bird,fluttering,twig,-1,-16.3590,1.0407
bird,fluttering,wing,-1,-12.0000,1.0151
bird,flying,air,1,-11.0750,1.0554
bird,flying,branch,1,-11.6910,1.1074
bird,flying,bush,1,-12.4710,0.5021
bird,flying,district,-1,-13.9200,1.0162
bird,flying,front,-1,-12.4530,1.1193
bird,flying,god,-1,-12.5420,1.1270
bird,flying,head,-1,-11.7200,1.1596
bird,flying,heaven,-1,-12.8550,1.0418
bird,flying,home,1,-10.1440,0.7983
bird,flying,house,1,-11.4560,1.0828
bird,flying,man,-1,-11.1430,1.0989
bird,flying,nest,1,-10.7990,1.1443
bird,flying,night,1,-12.0990,1.1081
bird,flying,overhead,1,-9.2350,1.1397
bird,flying,owl,-1,-10.7930,1.2021
bird,flying,past,-1,-9.6130,1.0829
bird,flying,path,1,-12.8500,1.0649
bird,flying,place,1,-12.7050,0.8568
bird,flying,room,1,-10.7180,1.1199
bird,flying,safety,-1,-11.5870,1.0515
bird,flying,sight,-1,-13.4320,1.1243
bird,flying,sky,1,-11.5280,1.2174
bird,flying,snare,1,-14.8290,0.8954
bird,flying,space,-1,-11.6470,1.1125
bird,flying,stop,-1,-12.5310,1.1172
bird,flying,top,1,-11.7520,1.1783
bird,flying,tree,1,-12.0760,1.1007
bird,flying,water,1,-11.7610,1.1645
bird,flying,window,1,-12.6700,0.4252
bird,folding,wing,1,-12.8150,0.9266
bird,following,gift,-1,-14.0290,1.0419
bird,forgetting,grave,-1,-16.3350,0.4805
bird,forming,part,-1,-11.6530,0.0000
bird,forming,pen,-1,-15.8560,0.8265
bird,forsaking,house,-1,-16.6180,0.6562
bird,freeing,cage,-1,-16.8150,1.0081
bird,frequenting,garden,-1,-14.2890,1.0144
bird,frequenting,spot,-1,-14.9500,0.3101
bird,gathering,brood,-1,-15.2890,1.0720
bird,gathering,material,1,-12.6220,0.0000
bird,getting,breakfast,-1,-13.1710,0.9019
bird,getting,food,1,-12.2510,0.8461
bird,getting,name,-1,-13.4220,0.6762
bird,getting,worm,1,-14.8400,0.9745
bird,gliding,air,1,-13.0590,1.1170
bird,gliding,sun,-1,-14.1030,1.1067
bird,gurgling,ecstasy,-1,-16.2910,0.9494
bird,guzzling,head,-1,-16.2660,0.6436
bird,hailing,sun,-1,-15.5140,0.4750
bird,hanging,air,-1,-11.9010,0.9213
bird,hanging,bar,-1,-11.6490,0.3606
bird,hanging,forehead,-1,-14.7390,0.8101
bird,hanging,head,-1,-12.0940,0.9622
bird,hanging,neighbour,-1,-15.4620,0.7049
bird,hanging,nest,-1,-12.9230,1.0429
bird,hastening,snare,-1,-18.8610,0.5412
bird,hatching,egg,1,-9.8140,1.1925
bird,haunting,side,-1,-14.6920,0.3862
bird,haunting,thorn,-1,-17.0180,0.7969
bird,haunting,top,-1,-14.6980,0.5997
bird,hiding,fear,-1,-14.0670,0.7911
bird,hiding,head,-1,-13.9520,0.9911
bird,hitting,ground,1,-12.8120,0.0000
bird,holding,captive,-1,-13.1260,0.5069
bird,holding,fish,1,-12.5730,0.5040
bird,holding,hand,-1,-12.3440,1.1178
bird,hopping,branch,1,-14.8330,0.8047
bird,hopping,tree,-1,-13.5850,0.7508
bird,hopping,twig,1,-16.5050,0.7673
bird,hovering,air,-1,-12.8690,1.1668
bird,hovering,nest,-1,-15.3710,1.0781
bird,hovering,sky,-1,-13.3100,1.0583
bird,hunting,permit,-1,-9.0790,0.5187
bird,hunting,regulation,-1,-10.4630,1.0326
bird,hunting,season,-1,-8.9000,1.1522
bird,hunting,stamp,-1,-8.7330,1.1472
bird,hypnotizing,snake,-1,-15.7460,1.1299
bird,imprisoning,cage,-1,-16.1360,0.6480
bird,inhabiting,grove,-1,-14.9860,0.0675
bird,inhabiting,region,-1,-13.9570,0.2588
bird,inhabiting,south,-1,-12.4390,0.4658
bird,killing,arrow,-1,-13.9630,1.0762
bird,killing,sheep,-1,-12.6300,1.1635
bird,knowing,danger,-1,-14.7490,0.9869
bird,knowing,fairy,-1,-15.1890,0.8779
bird,knowing,feather,-1,-16.0920,1.0732
bird,knowing,flavor,-1,-15.6370,0.8621
bird,knowing,friend,-1,-14.2350,0.9654
bird,knowing,hawk,-1,-15.6680,1.1051
bird,knowing,loon,-1,-16.8770,0.9241
bird,knowing,name,-1,-14.2840,1.0076
bird,knowing,nothing,-1,-12.0350,0.9926
bird,knowing,seaman,-1,-16.7270,0.0000
bird,knowing,world,-1,-14.1860,0.3733
bird,landing,branch,1,-13.3140,1.1144
bird,laying,back,-1,-11.4560,0.7890
bird,laying,egg,1,-12.6250,1.1765
bird,laying,ground,1,-13.0840,0.9393
bird,laying,mole,-1,-15.0440,1.0456
bird,leading,brood,-1,-15.8180,1.0648
bird,leaping,air,-1,-14.7040,0.5910
bird,learning,spirit,-1,-14.0820,0.3200
bird,leaving,air,-1,-12.6100,0.5705
bird,leaving,branch,1,-14.6420,1.0902
bird,leaving,nest,1,-13.6680,0.9921
bird,leaving,place,-1,-13.7470,0.8743
bird,leaving,trail,-1,-13.8630,0.0000
bird,letting,prey,-1,-15.9970,0.6791
bird,lifting,head,1,-13.4810,0.9670
bird,listening,worm,-1,-16.0540,0.8290
bird,living,air,-1,-12.7940,0.2677
bird,living,bud,-1,-15.0260,0.9404
bird,living,creature,-1,-12.1670,0.6317
bird,living,nest,1,-14.6070,1.0504
bird,living,swamp,1,-15.0420,0.2928
bird,living,water,-1,-11.8990,0.0000
bird,locking,cage,-1,-15.0870,0.7974
bird,losing,drop,-1,-14.5220,0.7914
bird,losing,power,-1,-12.1500,0.4693
bird,losing,way,-1,-13.7640,0.7195
bird,losing,weight,-1,-10.8860,1.0475
bird,loving,man,-1,-10.3610,0.7484
bird,lowering,head,1,-14.3760,1.0814
bird,lying,back,-1,-11.8490,0.8398
bird,lying,ground,1,-12.7980,0.9414
bird,lying,side,-1,-12.3950,0.2165
bird,making,appearance,-1,-13.8150,0.6377
bird,making,attempt,-1,-13.9210,1.0347
bird,making,bone,-1,-13.5290,0.7028
bird,making,breeze,-1,-15.2240,0.0300
bird,making,clatter,-1,-15.8560,0.4330
bird,making,haste,-1,-13.4600,0.0000
bird,making,home,-1,-11.8200,1.0438
bird,making,music,-1,-11.4770,0.8071
bird,making,nest,1,-10.3860,1.1502
bird,making,noise,-1,-10.6920,0.4304
bird,making,pendent,-1,-15.8220,1.2085
bird,making,plea,-1,-14.2300,1.0493
bird,making,thunder,-1,-14.0870,0.4710
bird,making,use,-1,-10.8050,0.8790
bird,making,wing,-1,-14.1050,1.0800
bird,making,wood,-1,-12.4960,0.9770
bird,measuring,foot,-1,-13.7030,0.2740
bird,meeting,pleasure,-1,-15.2940,0.7313
bird,melting,pinion,-1,-17.7660,0.3387
bird,mentioning,bible,-1,-16.0080,0.7838
bird,mentioning,shakespeare,-1,-15.4160,0.8821
bird,mingling,cloud,-1,-16.0670,0.5552
bird,mocking,thresher,-1,-14.7550,0.6218
bird,moving,air,1,-12.1590,0.5466
bird,moving,head,1,-11.7040,1.1065
bird,moving,wing,1,-13.8820,1.0783
bird,nailing,side,-1,-14.9840,0.4385
bird,nearing,earth,1,-14.2700,0.4896
bird,needing,freedom,-1,-14.4930,0.4261
bird,needing,place,-1,-14.6100,0.9537
bird,needing,wing,-1,-15.7960,0.1289
bird,nesting,area,-1,-9.5310,1.1057
bird,nesting,box,1,-8.5100,0.9888
bird,nesting,colony,-1,-9.9100,0.7743
bird,nesting,ground,1,-10.5210,1.0817
bird,nesting,habitat,-1,-9.3350,1.1281
bird,nesting,season,-1,-8.6810,1.0436
bird,nesting,site,-1,-9.8100,1.0874
bird,obtaining,food,1,-13.4060,1.0647
bird,opening,beak,1,-15.0030,1.1616
bird,opening,eye,1,-13.5880,0.6864
bird,opening,mouth,1,-12.7910,1.0672
bird,opening,wing,1,-13.9860,1.0676
bird,passing,beast,-1,-15.4180,0.0000
bird,pecking,fruit,1,-10.3930,1.0948
bird,pecking,grape,-1,-80.5840,0.7114
bird,perching,back,-1,-12.8000,1.1220
bird,perching,bough,1,-16.5400,0.8973
bird,perching,branch,1,-12.5520,1.1678
bird,perching,edge,-1,-14.3090,1.1190
bird,perching,finger,1,-14.7450,1.1264
bird,perching,hand,1,-13.2530,1.1293
bird,perching,head,-1,-13.0200,1.1640
bird,perching,limb,-1,-15.5110,1.1322
bird,perching,post,1,-11.5140,0.7717
bird,perching,rim,-1,-12.5680,0.9489
bird,perching,rock,1,-13.2440,1.0983
bird,perching,roof,1,-14.4950,0.9410
bird,perching,shoulder,1,-14.6260,0.9992
bird,perching,side,-1,-12.8100,0.4588
bird,perching,top,-1,-13.2050,1.1236
bird,perching,tree,1,-12.2650,1.1128
bird,perching,twig,1,-16.1500,1.1036
bird,persisting,search,-1,-15.7450,0.7710
bird,picking,crumb,1,-16.2240,0.6343
bird,picking,feather,1,-13.7210,1.0462
bird,picking,fortune,-1,-15.4630,0.6238
bird,piercing,arrow,-1,-13.9010,1.1197
bird,piping,plover,-1,-10.0510,1.2648
bird,placing,wood,-1,-13.9900,0.6620
bird,plucking,bosom,-1,-16.5620,0.4964
bird,poising,air,-1,-17.1700,0.4429
bird,poising,flight,-1,-17.9210,1.0585
bird,possessing,power,-1,-12.8230,0.1893
bird,pouncing,prey,-1,-13.6950,1.0406
bird,pouring,heart,-1,-14.1870,0.9820
bird,pouring,song,-1,-14.9760,0.7464
bird,preceding,species,-1,-13.8830,1.0314
bird,preening,feather,1,-12.9150,1.1036
bird,preparing,flight,-1,-14.7170,0.6957
bird,preparing,nest,1,-15.3690,0.6251
bird,pressing,hand,-1,-14.2280,1.0540
bird,preying,fish,1,-79.1470,1.0315
bird,protecting,section,-1,-14.7640,0.1901
bird,pursuing,hawk,-1,-15.6470,1.1327
bird,pushing,door,-1,-14.0870,0.0000
bird,quitting,flock,-1,-17.3030,0.7054
bird,raising,curiosity,-1,-14.0390,0.0000
bird,raising,head,1,-13.3750,0.8648
bird,raising,wing,1,-14.4090,0.9950
bird,reaching,maturity,-1,-12.5150,0.5203
bird,reappearing,rod,-1,-17.4850,0.2619
bird,rearing,captivity,-1,-16.0810,0.7044
bird,rearing,isolation,-1,-14.2870,0.4182
bird,regarding,fowler,-1,-81.3550,0.4018
bird,relating,goldfinch,-1,-84.2470,1.1485
bird,releasing,cage,-1,-15.1890,0.7734
bird,remaining,nest,-1,-15.1870,1.1139
bird,renewing,pipe,-1,-15.6670,0.5558
bird,renting,space,-1,-13.0920,0.1702
bird,repeating,song,-1,-14.2140,0.8427
bird,repeating,strain,-1,-16.0070,0.6558
bird,representing,plate,-1,-14.7180,0.9970
bird,resembling,crow,-1,-14.4780,1.1154
bird,resembling,duck,-1,-13.8680,1.0860
bird,resembling,heron,-1,-14.0150,1.1022
bird,resembling,magpie,-1,-16.5460,1.1389
bird,resembling,respect,-1,-13.6020,0.4920
bird,resembling,thrush,-1,-14.3670,1.2045
bird,resting,branch,1,-14.8200,1.1970
bird,resting,perch,1,-13.6890,1.0091
bird,resuming,egg,-1,-17.1390,1.0325
bird,rising,air,1,-12.1970,0.7722
bird,rising,ash,-1,-14.2910,0.7333
bird,rising,ground,1,-12.1770,0.6936
bird,rising,midst,-1,-15.3030,0.2909
bird,rising,surface,-1,-13.5110,0.9008
bird,rising,thicket,-1,-16.7690,0.0000
bird,rising,water,-1,-11.6840,0.2381
bird,roaming,forest,-1,-14.5950,0.0000
bird,robbing,nestling,-1,-18.3180,1.0144
bird,ruffling,feather,1,-13.4960,1.0443
bird,ruffling,whirlwind,-1,-17.2860,0.8512
bird,running,pile,-1,-15.1340,0.0000
bird,rushing,snare,-1,-15.9230,0.0000
bird,saluting,ear,-1,-17.3470,0.9807
bird,scaping,cage,-1,-15.4220,0.7992
bird,scaping,fowler,-1,-15.9350,0.0000
bird,scaping,injury,-1,-14.9160,0.7415
bird,scaping,net,-1,-14.1430,0.0000
bird,scaping,snare,-1,-16.2300,0.6698
bird,scaping,wood,-1,-14.5380,0.4730
bird,scaring,device,-1,-9.4750,0.8315
bird,scudding,raven,-1,-18.9870,0.0000
bird,searching,worm,-1,-81.6140,1.0814
bird,seeking,nest,-1,-15.1220,0.8592
bird,seeking,refuge,-1,-10.4640,0.1534
bird,seeking,shelter,-1,-10.6200,0.0000
bird,seeking,sustenance,-1,-14.2440,0.5455
bird,setting,limb,-1,-15.7160,1.0480
bird,settling,ground,-1,-14.0120,0.6251
bird,settling,water,-1,-13.5620,0.0000
bird,shining,feather,-1,-14.2380,0.9222
bird,shining,head,-1,-13.7000,1.0185
bird,shooting,flight,-1,-13.2630,0.8311
bird,shooting,sky,-1,-12.9100,0.2639
bird,shooting,wing,-1,-13.1490,0.1349
bird,showing,descent,-1,-14.0050,0.0000
bird,showing,fig,-1,-13.9860,1.1158
bird,showing,house,-1,-13.3910,0.2346
bird,showing,sign,-1,-13.1010,0.9636
bird,shunning,society,-1,-14.9790,0.7198
bird,shutting,eye,1,-16.0460,0.5435
bird,shutting,wing,-1,-17.2320,0.5124
bird,signifying,truth,-1,-14.3230,0.4848
bird,singing,air,-1,-12.7200,1.0394
bird,singing,apple,-1,-10.7330,0.9502
bird,singing,bough,1,-14.2360,0.7092
bird,singing,branch,1,-13.3870,1.1893
bird,singing,bush,1,-12.1910,1.0765
bird,singing,cage,1,-13.3420,1.0682
bird,singing,cattle,-1,-13.7270,0.5150
bird,singing,daytime,1,-14.3560,0.4603
bird,singing,distance,-1,-13.2490,1.1784
bird,singing,ear,-1,-11.8090,1.0929
bird,singing,finger,-1,-12.5660,1.0351
bird,singing,forest,1,-12.1030,1.0533
bird,singing,garden,1,-12.1670,1.0077
bird,singing,hillside,1,-14.5860,0.4687
bird,singing,insect,-1,-13.0670,0.8348
bird,singing,mind,-1,-12.8550,1.1323
bird,singing,morning,1,-10.0930,1.1310
bird,singing,nature,1,-12.2430,1.1011
bird,singing,night,1,-12.1560,0.8683
bird,singing,note,-1,-12.2620,1.1048
bird,singing,paramour,-1,-15.8890,0.9637
bird,singing,rain,1,-12.0100,1.0612
bird,singing,rivulet,-1,-16.2380,0.3988
bird,singing,sky,-1,-12.5760,1.1331
bird,singing,sorrow,-1,-13.2380,1.0294
bird,singing,south,-1,-11.1260,1.1201
bird,singing,sun,-1,-12.3270,1.0922
bird,singing,tree,1,-10.7780,1.0974
bird,singing,wood,-1,-10.3490,0.9767
bird,sinking,beak,-1,-17.8370,1.0896
bird,sinking,edge,-1,-15.3730,0.6363
bird,sitting,bough,1,-16.3220,0.7879
bird,sitting,branch,1,-14.1600,1.1733
bird,sitting,bush,1,-14.3010,1.0582
bird,sitting,day,1,-11.5550,0.0000
bird,sitting,door,1,-13.9320,0.0000
bird,sitting,edge,1,-13.0960,0.2807
bird,sitting,egg,1,-14.3820,1.1242
bird,sitting,feed,-1,-13.8800,1.0273
bird,sitting,fence,1,-13.8050,1.1351
bird,sitting,ground,1,-13.6040,0.9159
bird,sitting,hat,1,-13.6480,1.0897
bird,sitting,hawthorn,1,-15.5960,0.6894
bird,sitting,limb,1,-14.0040,1.1772
bird,sitting,minister,-1,-13.0880,0.8669
bird,sitting,nest,1,-13.8170,1.2017
bird,sitting,perch,1,-13.9650,1.0993
bird,sitting,rock,1,-12.9990,1.0817
bird,sitting,shoulder,1,-12.7330,0.8707
bird,sitting,stake,-1,-15.0550,0.9211
bird,sitting,stone,1,-13.0250,0.0000
bird,sitting,tail,-1,-13.8250,0.9554
bird,sitting,telephone,-1,-13.5090,1.0112
bird,sitting,top,-1,-12.4420,1.0344
bird,sitting,tree,1,-12.9310,1.1643
bird,sitting,twig,1,-14.7810,1.1549
bird,sitting,water,1,-12.4950,0.7718
bird,skimming,air,-1,-13.3720,1.0968
bird,skimming,surface,1,-13.3170,1.0966
bird,skimming,water,1,-13.2510,1.1422
bird,skulking,hide,-1,-15.3580,0.7494
bird,sleeping,nest,1,-13.7900,1.1302
bird,smoothing,feather,1,-16.0520,0.3344
bird,soaring,air,1,-12.9830,1.1867
bird,soaring,motion,-1,-13.7970,1.1251
bird,soaring,sky,1,-12.3360,1.1852
bird,sounding,branch,-1,-15.2170,1.0522
bird,sounding,note,-1,-13.3340,0.2915
bird,sounding,relation,-1,-15.4530,0.9884
bird,speeding,nest,-1,-16.3920,0.9539
bird,spending,season,-1,-13.8920,0.6666
bird,spreading,wing,1,-14.5690,1.1365
bird,sprinkling,salt,-1,-12.3140,1.0969
bird,standing,ground,1,-12.5180,0.8675
bird,standing,leg,1,-12.1050,0.9718
bird,standing,midst,-1,-14.6170,0.6619
bird,staring,miracle,-1,-81.4590,0.8224
bird,starting,fence,-1,-15.6110,0.2133
bird,starving,snare,-1,-17.2050,0.9207
bird,sticking,neck,-1,-14.5880,0.4128
bird,stirring,nest,-1,-16.6580,1.1241
bird,stooping,quarry,-1,-18.5250,0.3811
bird,stooping,wing,-1,-17.6530,1.0352
bird,streaming,verse,-1,-15.9700,0.7949
bird,stretching,wing,1,-14.7030,0.9808
bird,striking,mind,-1,-14.7320,0.3426
bird,striking,water,-1,-13.4450,0.0647
bird,supporting,flight,-1,-14.4910,0.2932
bird,swaying,bough,-1,-14.1060,0.7128
bird,swimming,movement,-1,-13.5470,0.8087
bird,swooping,joy,-1,-14.7600,0.3346
bird,tallying,song,-1,-15.3470,0.2803
bird,telling,tale,-1,-13.2310,0.2645
bird,telling,tree,-1,-14.4560,0.4078
bird,terming,man,-1,-16.9440,0.4570
bird,throwing,head,-1,-13.4500,0.9257
bird,throwing,mystery,-1,-15.1730,0.5701
bird,tilting,head,1,-12.9380,1.0165
bird,transfixing,prey,-1,-15.5480,0.3395
bird,trapping,cage,-1,-9.8680,0.0000
bird,traversing,air,1,-14.6510,0.3115
bird,trimming,feather,-1,-14.4880,1.0464
bird,trusting,wing,-1,-16.6790,0.2670
bird,trying,wing,-1,-15.2860,1.0433
bird,twining,chant,-1,-18.3000,0.9172
bird,tying,stake,-1,-15.6950,0.7765
bird,tying,string,-1,-13.6890,1.1483
bird,understanding,cause,-1,-14.0860,0.8131
bird,using,beak,1,-10.2130,1.1755
bird,using,wing,1,-13.5910,1.1065
bird,waiting,egg,-1,-14.2970,1.1420
bird,walking,ground,1,-13.8790,0.8672
bird,wandering,nest,-1,-15.9160,0.0000
bird,warning,peter,-1,-14.2280,0.9652
bird,wearing,ruff,-1,-14.4050,1.0588
bird,wearing,tail,-1,-14.4560,0.5853
bird,weaving,nest,1,-15.1280,1.0941
bird,whirling,tempest,-1,-13.5000,1.0075
bird,whispering,ear,-1,-13.8130,1.0491
bird,whistling,account,-1,-13.5100,1.1748
bird,whistling,ear,-1,-13.7320,0.9558
bird,winging,way,-1,-12.3040,0.8619
bird,winnowing,bosom,-1,-19.3570,0.5150
bird,wringing,neck,-1,-14.8750,1.0360
