Subject,Verb,Object,Label,MSRLM Score,VisKE Score
bear,staying,den,1,-16.0460,0.0000
bear,sticking,head,-1,-13.6210,0.6991
bear,straining,paw,1,-17.2770,1.0411
bear,sucking,paw,1,-14.5870,1.0863
bear,swimming,river,1,-12.5680,0.8762
bear,swimming,water,1,-11.3200,0.9534
bear,swinging,head,1,-13.2890,0.6931
bear,taking,refuge,1,-12.2110,0.0000
bear,teaching,wolf,-1,-15.1430,1.0958
bear,tearing,shoulder,1,-13.8400,1.0024
bear,telling,john,-1,-78.1900,0.7853
bear,touching,ground,1,-12.8190,0.4675
bear,turning,back,-1,-11.2270,0.8721
bear,turning,head,1,-12.7280,0.9899
bear,tying,post,-1,-14.5590,0.4101
bear,tying,stake,-1,-15.7120,0.8401
bear,waiting,sam,-1,-13.8910,0.6811
